Summary,Precip Type,Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Year,Month,Day,Hour
Clear,rain,8.85,0.78,12.3648,149,15.1501,1020.71,2009,4,3,0
Clear,rain,12.77777778,0.64,3.22,10,9.982,1019.8,2009,4,3,19
Clear,rain,12.22222222,0.66,3.22,40,16.1,1020.1,2009,4,3,20
Clear,rain,13.16111111,0.66,5.9409,72,15.1501,1020.13,2009,4,3,21
Clear,rain,11.66666667,0.71,11.27,150,16.1,1020.3,2009,4,3,22
Clear,rain,11.11111111,0.69,3.22,190,16.1,1020.4,2009,4,3,23
Clear,rain,8.333333333,0.8,6.44,200,16.1,1019.9,2009,4,4,1
Clear,rain,7.777777778,0.86,3.22,140,15.134,1019.8,2009,4,4,2
Clear,rain,8.088888889,0.83,5.796,90,14.329,1019.85,2009,4,4,3
Clear,rain,6.111111111,0.79,3.22,110,9.982,1019.6,2009,4,4,4
Clear,rain,8.816666667,0.79,4.0733,195,14.329,1014.45,2009,4,6,0
Clear,rain,8.522222222,0.69,6.9069,158,9.982,1016.29,2009,4,8,3
Clear,rain,11.12777778,0.63,3.4776,135,14.329,1017.33,2009,4,8,21
Overcast,rain,20.55555556,0.73,6.44,340,16.1,1017.8,2009,7,31,23
Clear,rain,22.9,0.57,4.8783,105,15.5204,1015.51,2009,8,1,0
Clear,rain,17.53333333,0.91,7.6475,282,14.329,1016.67,2009,8,11,0
Clear,rain,17.77777778,0.81,6.44,140,16.1,1015.6,2009,8,11,2
Overcast,rain,22.22222222,0.73,11.27,250,11.27,1015.0,2009,8,11,17
Clear,rain,16.11111111,0.93,6.44,300,15.134,1016.9,2009,8,12,1
Clear,rain,17.22222222,0.87,4.83,310,6.118,1017.8,2009,8,12,5
Overcast,rain,21.52777778,0.8,3.3327,317,10.2879,1015.1,2009,8,13,20
Overcast,rain,21.16111111,0.81,5.8926,312,9.982,1015.46,2009,8,13,21
Overcast,rain,18.88888889,0.78,14.49,330,11.27,1017.1,2009,8,14,8
Overcast,rain,18.27777778,0.83,13.1054,348,11.4471,1017.49,2009,8,14,9
Overcast,rain,17.77777778,0.9,9.66,340,11.27,1018.1,2009,8,14,10
Overcast,rain,17.77777778,0.9,3.22,300,4.025,1017.8,2009,8,14,11
Clear,rain,15.36111111,0.88,6.3434,282,14.7798,1020.77,2009,8,15,0
Clear,rain,17.82777778,0.74,3.22,320,15.1501,1020.84,2009,8,15,21
Clear,rain,16.66666667,0.78,3.22,170,16.1,1021.0,2009,8,15,23
Clear,rain,16.57777778,0.77,3.22,50,15.1501,1018.16,2009,8,16,0
Clear,rain,13.53888889,0.93,3.22,90,14.329,1020.55,2009,8,16,3
Clear,rain,19.53333333,0.65,2.898,76,15.1501,1017.77,2009,8,16,21
Clear,rain,18.33333333,0.73,3.22,40,16.1,1017.8,2009,8,16,22
Clear,rain,17.77777778,0.78,6.44,220,16.1,1017.8,2009,8,16,23
Clear,rain,16.11111111,0.84,3.22,50,16.1,1017.4,2009,8,17,1
Clear,rain,15.0,0.87,3.22,20,16.1,1017.1,2009,8,17,2
Clear,rain,14.80555556,0.89,2.8497,335,14.329,1017.16,2009,8,17,3
Clear,rain,20.13888889,0.67,6.44,230,15.1501,1015.16,2009,8,17,21
Clear,rain,18.33333333,0.75,6.44,170,16.1,1015.3,2009,8,17,23
Clear,rain,19.89444444,0.69,9.8532,318,15.1501,1019.7,2009,8,18,0
Clear,rain,16.35555556,0.87,4.6529,276,15.1501,1015.22,2009,8,18,3
Clear,rain,24.44444444,0.52,11.27,300,16.1,1018.7,2009,8,18,20
Clear,rain,22.71111111,0.57,10.948,299,15.1501,1018.99,2009,8,18,21
Clear,rain,21.66666667,0.61,11.27,310,16.1,1019.7,2009,8,18,22
Clear,rain,21.66666667,0.61,14.49,310,16.1,1019.9,2009,8,18,23
Clear,rain,16.82222222,0.65,4.5241,359,15.1501,1024.13,2009,8,19,0
Clear,rain,18.88888889,0.7,11.27,330,16.1,1020.9,2009,8,19,1
Clear,rain,18.33333333,0.73,11.27,340,16.1,1021.1,2009,8,19,2
Clear,rain,16.92777778,0.78,7.1645,328,15.1501,1021.44,2009,8,19,3
Clear,rain,20.0,0.49,8.05,0,9.982,1023.2,2009,8,19,19
Clear,rain,20.55555556,0.53,6.44,30,16.1,1023.6,2009,8,19,20
Clear,rain,20.90555556,0.47,6.7781,75,15.1501,1023.75,2009,8,19,21
Clear,rain,21.11111111,0.66,3.22,150,16.1,1015.0,2009,8,2,1
Clear,rain,21.66666667,0.64,6.44,120,16.1,1014.8,2009,8,2,2
Clear,rain,20.38333333,0.73,10.2396,137,15.1501,1014.86,2009,8,2,3
Clear,rain,20.0,0.73,12.88,140,9.982,1014.7,2009,8,2,4
Clear,rain,22.22222222,0.68,11.27,150,9.982,1014.9,2009,8,2,5
Clear,rain,24.73888889,0.6,13.9587,147,10.3684,1014.83,2009,8,2,6
Clear,rain,21.11111111,0.47,11.27,80,16.1,1024.1,2009,8,19,22
Clear,rain,20.55555556,0.49,11.27,80,16.1,1024.5,2009,8,19,23
Clear,rain,15.4,0.71,8.0178,18,15.1501,1022.96,2009,8,20,0
Clear,rain,15.55555556,0.7,6.44,20,16.1,1025.1,2009,8,20,1
Clear,rain,13.88888889,0.75,3.22,330,16.1,1025.1,2009,8,20,2
Clear,rain,13.59444444,0.77,4.1538,358,15.1501,1025.02,2009,8,20,3
Clear,rain,12.22222222,0.8,4.83,330,9.982,1025.3,2009,8,20,4
Clear,rain,17.77777778,0.65,8.05,20,9.982,1025.4,2009,8,20,5
Clear,rain,19.79444444,0.62,11.0929,19,9.982,1025.4,2009,8,20,6
Clear,rain,22.77777778,0.48,11.27,30,9.982,1025.2,2009,8,20,7
Clear,rain,23.88888889,0.45,11.27,30,9.982,1025.3,2009,8,20,8
Clear,rain,20.0,0.53,3.22,340,9.982,1023.0,2009,8,20,19
Clear,rain,18.33333333,0.61,6.44,350,16.1,1023.3,2009,8,20,20
Clear,rain,16.11111111,0.65,3.22,100,16.1,1022.9,2009,8,20,23
Clear,rain,16.31666667,0.68,7.9051,25,15.1501,1018.77,2009,8,21,0
Clear,rain,13.33333333,0.8,3.22,320,16.1,1021.9,2009,8,21,2
Clear,rain,13.12222222,0.83,3.1395,3,15.1501,1021.96,2009,8,21,3
Clear,rain,12.77777778,0.83,3.22,40,9.982,1021.8,2009,8,21,4
Clear,rain,17.77777778,0.7,3.22,30,9.982,1021.8,2009,8,21,5
Clear,rain,20.92222222,0.58,7.7924,49,9.982,1021.84,2009,8,21,6
Clear,rain,23.88888889,0.48,8.05,110,9.982,1021.5,2009,8,21,7
Clear,rain,20.55555556,0.53,6.44,90,16.1,1017.8,2009,8,21,20
Clear,rain,18.62777778,0.6,8.6457,13,15.1501,1017.77,2009,8,21,21
Clear,rain,16.66666667,0.67,3.22,340,16.1,1018.0,2009,8,21,23
Clear,rain,13.88888889,0.8,3.22,10,16.1,1017.2,2009,8,22,2
Clear,rain,14.07777778,0.78,3.2844,298,15.1501,1017.27,2009,8,22,3
Clear,rain,24.23888889,0.54,13.2664,357,15.5204,1015.24,2009,8,22,21
Clear,rain,23.33333333,0.6,14.49,30,16.1,1015.5,2009,8,22,22
Clear,rain,23.33333333,0.5,11.27,30,16.1,1015.7,2009,8,22,23
Overcast,rain,20.27777778,0.86,14.3934,305,11.4471,1019.01,2009,8,23,9
Overcast,rain,20.0,0.84,12.88,290,11.27,1019.2,2009,8,23,10
Clear,rain,16.66666667,0.9,6.44,350,15.134,1019.9,2009,8,23,20
Clear,rain,15.15555556,0.93,6.8264,344,14.329,1020.01,2009,8,23,21
Clear,rain,13.97777778,0.87,11.27,340,15.1501,1017.26,2009,8,24,0
Clear,rain,20.18888889,0.6,7.5992,335,10.3684,1016.43,2009,8,24,18
Clear,rain,17.77777778,0.73,9.66,350,9.982,1017.0,2009,8,24,19
Clear,rain,17.22222222,0.72,3.22,0,16.1,1016.9,2009,8,24,20
Clear,rain,16.83888889,0.75,6.6332,344,15.1501,1016.95,2009,8,24,21
Clear,rain,16.11111111,0.81,3.22,20,16.1,1016.8,2009,8,24,22
Clear,rain,15.55555556,0.84,3.22,10,16.1,1016.8,2009,8,24,23
Clear,rain,18.88888889,0.67,8.7584,146,15.1501,1017.1,2009,8,25,0
Clear,rain,14.44444444,0.9,6.44,20,16.1,1016.6,2009,8,25,1
Clear,rain,14.44444444,0.9,6.44,20,16.1,1016.5,2009,8,25,2
Clear,rain,14.49444444,0.88,6.4078,38,15.1501,1016.55,2009,8,25,3
Clear,rain,13.88888889,0.9,4.83,40,9.982,1016.7,2009,8,25,4
Clear,rain,19.68888889,0.75,7.3899,126,9.982,1017.24,2009,8,25,6
Clear,rain,22.77777778,0.62,8.05,90,9.982,1017.3,2009,8,25,7
Clear,rain,23.88888889,0.45,11.27,110,9.982,1016.2,2009,8,25,19
Clear,rain,23.88888889,0.46,11.27,120,16.1,1016.3,2009,8,25,20
Clear,rain,21.7,0.55,7.2772,136,15.5204,1016.45,2009,8,25,21
Clear,rain,20.55555556,0.59,6.44,140,16.1,1016.7,2009,8,25,22
Clear,rain,19.44444444,0.61,6.44,170,16.1,1017.1,2009,8,25,23
Clear,rain,18.33333333,0.68,11.27,130,16.1,1017.3,2009,8,26,1
Clear,rain,17.77777778,0.7,11.27,130,16.1,1017.4,2009,8,26,2
Clear,rain,17.68888889,0.71,13.0571,135,15.1501,1017.52,2009,8,26,3
Clear,rain,17.77777778,0.7,14.49,130,9.982,1017.8,2009,8,26,4
Clear,rain,23.47222222,0.6,11.2056,162,15.1501,1013.26,2009,8,28,21
Clear,rain,22.77777778,0.62,6.44,180,16.1,1013.3,2009,8,28,22
Clear,rain,21.11111111,0.68,6.44,170,16.1,1013.3,2009,8,28,23
Clear,rain,20.55555556,0.71,6.44,130,16.1,1012.8,2009,8,29,1
Clear,rain,20.0,0.73,11.27,130,16.1,1012.6,2009,8,29,2
Clear,rain,19.30555556,0.78,10.4489,144,15.1501,1012.55,2009,8,29,3
Clear,rain,24.86111111,0.63,11.3344,290,9.982,1013.25,2009,8,3,6
Overcast,rain,16.11111111,0.93,11.27,300,9.982,1018.4,2009,8,29,23
Overcast,rain,15.55555556,0.93,14.49,330,12.075,1018.7,2009,8,30,1
Clear,rain,13.88888889,0.83,6.44,340,16.1,1022.0,2009,8,31,1
Clear,rain,13.33333333,0.8,6.44,340,16.1,1022.0,2009,8,31,2
Clear,rain,12.53333333,0.85,4.0894,343,15.1501,1022.2,2009,8,31,3
Overcast,rain,19.14444444,0.86,15.8102,344,10.3684,1014.18,2009,8,4,0
Overcast,rain,18.33333333,0.9,11.27,340,9.982,1014.2,2009,8,5,1
Overcast,rain,18.88888889,0.9,11.27,0,15.134,1014.2,2009,8,5,2
Overcast,rain,18.83888889,0.91,10.3845,2,9.982,1013.98,2009,8,5,3
Overcast,rain,19.98333333,0.88,12.558,348,6.3434,1014.67,2009,8,6,6
Overcast,rain,22.31111111,0.76,11.5276,359,10.5133,1015.54,2009,8,6,9
Overcast,rain,18.34444444,0.9,12.1072,34,7.1001,1015.35,2009,8,6,12
Clear,rain,17.36111111,0.88,6.8264,347,14.7154,1016.68,2009,8,7,0
Clear,rain,17.77777778,0.93,10.8192,7,7.1001,1015.11,2009,8,7,3
Clear,rain,18.88888889,0.9,8.05,0,8.05,1015.3,2009,8,7,5
Clear,rain,17.77777778,0.9,6.44,0,15.134,1016.8,2009,8,7,23
Clear,rain,16.83888889,0.75,6.2307,21,15.1501,1017.66,2009,8,8,0
Clear,rain,17.22222222,0.84,11.27,20,15.134,1016.8,2009,8,8,1
Clear,rain,16.66666667,0.87,11.27,10,15.134,1016.9,2009,8,8,2
Clear,rain,16.65,0.82,10.8675,38,14.7798,1016.81,2009,8,8,3
Clear,rain,16.11111111,0.87,4.83,10,9.982,1017.1,2009,8,8,4
Clear,rain,20.55555556,0.57,11.27,30,16.1,1016.7,2009,8,8,20
Clear,rain,19.39444444,0.58,10.9319,24,15.1501,1017.01,2009,8,8,21
Clear,rain,18.33333333,0.63,11.27,30,16.1,1017.3,2009,8,8,22
Clear,rain,16.66666667,0.75,11.27,0,16.1,1017.6,2009,8,8,23
Clear,rain,15.0,0.8,6.44,20,16.1,1017.6,2009,8,9,1
Overcast,rain,8.75,0.82,9.4185,161,15.5204,1010.72,2009,12,1,0
Overcast,rain,3.872222222,0.93,4.7656,38,3.3649,1016.66,2009,12,11,0
Foggy,rain,3.888888889,0.92,4.83,180,1.61,1017.8,2009,12,11,7
Foggy,rain,3.888888889,0.92,4.83,180,1.771,1017.5,2009,12,11,8
Foggy,rain,5.0,0.93,4.83,160,2.737,1016.9,2009,12,11,10
Foggy,rain,5.0,0.93,4.83,100,1.288,1015.2,2009,12,11,14
Foggy,rain,5.0,0.93,5.313,89,1.7871,1015.24,2009,12,11,15
Foggy,rain,5.0,0.93,8.05,70,3.059,1015.3,2009,12,11,16
Foggy,rain,3.888888889,0.92,9.66,50,3.059,1015.3,2009,12,11,17
Foggy,rain,4.95,0.94,9.7566,53,2.415,1015.34,2009,12,11,18
Foggy,rain,5.0,0.93,14.49,70,3.059,1015.3,2009,12,11,19
Foggy,rain,4.444444444,0.92,11.27,60,3.059,1015.4,2009,12,11,20
Overcast,rain,4.477777778,0.93,13.8943,51,3.2844,1015.46,2009,12,11,21
Foggy,rain,4.444444444,0.92,14.49,40,3.059,1015.6,2009,12,11,22
Overcast,rain,0.116666667,0.89,16.5025,29,8.9194,1017.55,2009,12,12,0
Overcast,rain,2.761111111,0.9,12.1555,7,10.143,1016.58,2009,12,12,6
Overcast,rain,2.727777778,0.84,16.2932,18,10.143,1017.17,2009,12,12,9
Overcast,rain,0.677777778,0.78,19.0624,20,13.8299,1017.51,2009,12,12,21
Overcast,rain,0.555555556,0.78,17.71,40,15.134,1017.6,2009,12,12,22
Overcast,snow,0.0,0.82,17.71,40,15.134,1017.8,2009,12,12,23
Overcast,snow,0.0,0.82,17.71,20,9.982,1018.1,2009,12,13,1
Overcast,snow,0.0,0.78,17.71,20,9.982,1018.1,2009,12,13,2
Overcast,snow,-0.955555556,0.92,13.9909,28,7.2933,1018.07,2009,12,13,3
Overcast,snow,-0.555555556,0.85,14.49,30,8.05,1018.0,2009,12,13,4
Overcast,snow,-1.111111111,0.88,14.49,20,11.27,1018.2,2009,12,13,5
Overcast,snow,-1.044444444,0.89,15.6009,31,4.6529,1018.52,2009,12,13,6
Overcast,snow,-1.111111111,0.88,12.88,30,8.05,1019.1,2009,12,13,7
Overcast,snow,-1.111111111,0.88,16.1,30,11.27,1019.6,2009,12,13,8
Overcast,snow,-1.044444444,0.83,15.6331,30,10.0142,1020.12,2009,12,13,9
Overcast,snow,-1.111111111,0.88,14.49,30,7.084,1019.9,2009,12,13,10
Overcast,snow,0.0,0.75,11.27,30,11.27,1019.9,2009,12,13,13
Overcast,snow,0.0,0.75,17.71,70,9.982,1021.5,2009,12,14,11
Overcast,rain,0.033333333,0.77,15.7297,67,9.982,1020.9,2009,12,14,12
Overcast,snow,0.0,0.69,16.1,50,9.982,1020.2,2009,12,14,14
Overcast,snow,-0.988888889,0.76,17.6939,41,9.982,1020.11,2009,12,14,15
Overcast,snow,-1.111111111,0.75,16.1,50,9.982,1019.9,2009,12,14,16
Overcast,snow,-1.127777778,0.72,18.3862,39,10.7065,1019.62,2009,12,14,18
Overcast,snow,-1.716666667,0.74,18.193,29,13.9587,1019.2,2009,12,14,21
Overcast,snow,-2.222222222,0.72,17.71,30,15.134,1018.3,2009,12,14,23
Overcast,snow,-2.655555556,0.83,17.9837,21,5.7638,1010.96,2009,12,15,0
Clear,snow,-2.222222222,0.72,17.71,20,0.0,1017.7,2009,12,15,1
Overcast,snow,-1.2,0.77,20.2377,29,7.2289,1011.75,2009,12,15,15
Overcast,snow,-1.111111111,0.69,17.71,30,8.05,1010.9,2009,12,15,17
Overcast,snow,-1.25,0.73,14.2324,20,7.0357,1010.98,2009,12,15,18
Overcast,snow,-2.688888889,0.88,17.1304,20,3.8318,1010.46,2009,12,15,21
Overcast,snow,-2.744444444,0.92,10.143,343,3.8962,1007.48,2009,12,16,12
Overcast,snow,-2.688888889,0.92,8.1949,13,3.4937,1007.6,2009,12,16,15
Overcast,rain,7.777777778,0.89,6.44,250,16.1,1012.1,2009,12,2,1
Overcast,rain,6.111111111,0.86,11.27,330,9.982,1013.9,2009,12,2,4
Overcast,rain,7.222222222,0.79,9.66,320,11.27,1016.5,2009,12,2,16
Overcast,rain,7.222222222,0.79,11.27,320,9.982,1016.4,2009,12,2,17
Overcast,rain,5.555555556,0.86,11.27,320,16.1,1016.5,2009,12,2,20
Overcast,rain,5.588888889,0.86,13.8943,319,15.1501,1016.1,2009,12,2,21
Overcast,rain,4.444444444,0.89,11.27,320,16.1,1016.1,2009,12,2,22
Overcast,rain,4.272222222,0.9,13.0571,135,6.7137,1007.6,2009,12,23,0
Foggy,rain,5.188888889,0.93,3.3971,125,3.1878,1008.26,2009,12,23,21
Overcast,rain,4.444444444,0.92,14.49,140,9.982,1007.8,2009,12,24,1
Overcast,rain,5.555555556,0.86,11.27,140,9.982,1007.9,2009,12,24,2
Overcast,rain,6.094444444,0.85,14.1036,148,10.3684,1007.72,2009,12,24,3
Overcast,rain,7.222222222,0.86,16.1,160,9.982,1007.4,2009,12,24,4
Overcast,rain,7.305555556,0.86,10.4489,175,11.0768,1008.31,2009,12,24,6
Overcast,rain,2.777777778,0.82,4.83,140,9.982,1014.8,2009,12,26,19
Overcast,rain,3.333333333,0.82,11.27,130,16.1,1014.5,2009,12,26,20
Overcast,rain,3.838888889,0.8,10.9158,104,15.1501,1013.62,2009,12,26,21
Overcast,rain,3.888888889,0.73,3.22,80,16.1,1012.7,2009,12,26,22
Overcast,rain,3.333333333,0.79,6.44,80,16.1,1011.9,2009,12,26,23
Overcast,rain,3.888888889,0.73,14.49,60,16.1,1010.1,2009,12,27,1
Overcast,rain,3.888888889,0.7,14.49,70,16.1,1009.1,2009,12,27,2
Overcast,rain,3.888888889,0.73,11.4954,52,15.1501,1008.5,2009,12,27,3
Overcast,rain,3.888888889,0.7,16.1,50,9.982,1007.9,2009,12,27,4
Overcast,rain,3.888888889,0.7,12.88,70,11.27,1007.2,2009,12,27,5
Overcast,rain,2.827777778,0.83,9.4346,84,11.0768,1007.45,2009,12,27,6
Overcast,rain,2.222222222,0.92,4.83,330,6.118,1007.4,2009,12,27,7
Overcast,rain,2.777777778,0.82,11.27,340,6.118,1007.1,2009,12,27,8
Overcast,rain,2.761111111,0.84,15.8102,350,5.796,1007.04,2009,12,27,9
Overcast,rain,2.777777778,0.89,11.27,0,6.118,1006.5,2009,12,27,10
Overcast,rain,2.777777778,0.89,17.71,350,8.05,1005.8,2009,12,27,11
Overcast,rain,2.9,0.89,15.8263,349,8.3559,1005.56,2009,12,27,12
Overcast,rain,2.777777778,0.89,17.71,340,6.118,1005.6,2009,12,27,13
Overcast,rain,2.777777778,0.89,14.49,350,6.118,1005.8,2009,12,27,14
Overcast,rain,2.866666667,0.89,9.0482,340,6.3434,1006.27,2009,12,27,15
Overcast,rain,2.777777778,0.89,8.05,340,11.27,1006.1,2009,12,27,16
Overcast,rain,2.777777778,0.89,9.66,320,11.27,1006.1,2009,12,27,17
Overcast,rain,2.311111111,0.91,7.3416,267,9.6117,1006.04,2009,12,27,18
Overcast,rain,2.222222222,0.85,9.66,280,9.982,1006.2,2009,12,27,19
Overcast,rain,2.222222222,0.89,11.27,280,9.982,1006.1,2009,12,27,20
Overcast,rain,2.777777778,0.84,10.948,261,9.6117,1006.82,2009,12,27,21
Foggy,rain,6.005555556,0.95,12.558,320,1.6905,1012.34,2009,12,3,0
Clear,rain,3.333333333,0.92,3.22,310,0.0,1015.9,2009,12,3,1
Clear,rain,3.333333333,0.92,11.27,320,0.0,1015.6,2009,12,3,2
Foggy,rain,3.888888889,0.92,9.66,350,3.059,1015.4,2009,12,3,4
Overcast,rain,3.888888889,0.92,8.05,350,3.542,1015.4,2009,12,3,5
Overcast,rain,3.955555556,0.93,11.109,320,3.7674,1015.38,2009,12,3,6
Foggy,rain,5.0,0.93,9.66,310,3.059,1015.1,2009,12,3,7
Overcast,rain,5.0,0.93,9.66,340,4.991,1015.2,2009,12,3,8
Overcast,rain,5.972222222,0.93,7.6636,357,4.508,1015.27,2009,12,3,9
Overcast,rain,7.222222222,0.86,4.83,0,6.118,1014.9,2009,12,3,10
Overcast,rain,7.1,0.88,7.5831,335,7.0357,1013.99,2009,12,3,12
Overcast,rain,7.222222222,0.86,8.05,330,6.118,1013.5,2009,12,3,14
Overcast,rain,7.083333333,0.88,9.4024,0,3.703,1013.39,2009,12,3,15
Overcast,rain,7.222222222,0.86,3.22,80,4.025,1013.1,2009,12,3,16
Foggy,rain,6.666666667,0.93,3.22,190,3.059,1012.8,2009,12,3,20
Foggy,rain,6.144444444,0.93,3.1073,272,2.3828,1012.8,2009,12,3,21
Overcast,rain,2.777777778,0.85,14.49,130,9.982,1010.1,2009,12,29,23
Overcast,rain,2.777777778,0.85,14.49,150,9.982,1007.7,2009,12,30,2
Overcast,rain,2.9,0.89,16.6313,151,11.753,1006.74,2009,12,30,3
Overcast,rain,3.888888889,0.89,9.66,160,8.05,1005.5,2009,12,30,5
Overcast,rain,3.955555556,0.9,11.8174,180,6.7137,1005.87,2009,12,30,6
Overcast,rain,6.111111111,0.86,12.88,170,8.05,1004.8,2009,12,30,10
Overcast,rain,7.222222222,0.86,12.88,160,7.084,1004.3,2009,12,30,11
Overcast,rain,7.255555556,0.93,12.3809,154,5.2164,1003.57,2009,12,30,12
Overcast,rain,7.777777778,0.89,11.27,160,4.991,1002.8,2009,12,30,13
Overcast,rain,9.061111111,0.93,5.3935,179,6.3434,998.18,2009,12,31,0
Foggy,rain,6.111111111,0.93,9.66,20,0.805,999.5,2009,12,31,7
Overcast,rain,11.11111111,0.86,9.66,160,6.118,998.1,2009,12,31,13
Foggy,rain,6.111111111,0.93,5.6833,144,1.5778,1010.63,2009,12,4,6
Foggy,rain,6.111111111,0.93,4.83,160,1.288,1010.8,2009,12,4,7
Foggy,rain,6.111111111,0.93,9.66,150,1.288,1010.6,2009,12,4,8
Foggy,rain,7.083333333,0.87,8.533,148,1.8354,1010.8,2009,12,4,9
Foggy,rain,7.222222222,0.86,8.05,140,2.576,1010.7,2009,12,4,10
Overcast,rain,7.222222222,0.86,4.83,130,4.991,1010.1,2009,12,4,11
Overcast,rain,7.272222222,0.87,3.0912,98,5.5062,1009.87,2009,12,4,12
Overcast,rain,7.222222222,0.93,4.83,50,4.991,1009.5,2009,12,4,13
Overcast,rain,7.205555556,0.94,7.6797,346,3.8962,1010.8,2009,12,4,18
Overcast,rain,7.222222222,0.93,3.22,340,4.025,1011.0,2009,12,4,19
Overcast,rain,7.222222222,0.93,3.22,350,3.542,1011.5,2009,12,4,20
Overcast,rain,7.205555556,0.94,4.1699,331,3.4937,1011.81,2009,12,4,21
Foggy,rain,7.222222222,0.93,6.44,330,3.059,1012.2,2009,12,4,22
Foggy,rain,7.222222222,0.93,6.44,340,2.254,1012.2,2009,12,4,23
Overcast,rain,7.222222222,0.93,11.1251,347,3.2361,1013.37,2009,12,5,3
Foggy,rain,7.222222222,0.93,9.66,0,3.059,1013.5,2009,12,5,4
Foggy,rain,7.172222222,0.94,9.7727,6,2.6887,1014.59,2009,12,5,6
Foggy,rain,7.222222222,0.93,8.05,320,1.932,1015.0,2009,12,5,7
Foggy,rain,7.222222222,0.93,9.66,320,3.059,1015.5,2009,12,5,8
Foggy,rain,7.238888889,0.93,12.7029,333,3.2039,1015.98,2009,12,5,9
Overcast,rain,7.222222222,0.86,11.27,320,4.025,1016.6,2009,12,5,11
Overcast,rain,7.205555556,0.8,10.7387,299,4.5885,1017.76,2009,12,5,15
Overcast,rain,6.111111111,0.86,9.66,290,4.991,1018.4,2009,12,5,16
Overcast,rain,6.111111111,0.86,4.83,290,6.118,1018.8,2009,12,5,17
Overcast,rain,6.127777778,0.86,8.05,301,6.3434,1019.25,2009,12,5,18
Overcast,rain,6.111111111,0.86,4.83,320,8.05,1019.7,2009,12,5,19
Overcast,rain,3.711111111,0.95,6.2307,302,6.2146,1020.06,2009,12,5,21
Clear,rain,3.333333333,0.92,6.44,270,0.0,1020.4,2009,12,5,22
Overcast,rain,3.105555556,0.95,5.8604,310,4.0411,1019.87,2009,12,6,0
Foggy,rain,2.222222222,0.92,3.22,320,0.322,1020.7,2009,12,6,2
Overcast,rain,3.888888889,0.92,3.22,150,4.025,1020.4,2009,12,6,19
Overcast,rain,3.455555556,0.92,9.9337,126,4.025,1020.22,2009,12,6,21
Overcast,rain,2.777777778,0.92,3.22,110,4.025,1020.2,2009,12,6,22
Foggy,rain,0.155555556,0.93,3.3488,8,0.2093,1020.7,2009,12,7,6
Foggy,snow,0.0,0.92,3.22,70,0.0,1020.6,2009,12,7,7
Foggy,rain,3.888888889,0.92,3.22,150,1.449,1020.7,2009,12,7,10
Foggy,rain,3.888888889,0.92,3.22,260,1.127,1020.5,2009,12,7,11
Foggy,rain,5.172222222,0.93,4.4275,192,1.3524,1020.24,2009,12,7,12
Foggy,rain,5.0,0.93,3.22,160,1.771,1019.9,2009,12,7,14
Foggy,rain,3.888888889,0.92,4.83,230,1.932,1020.3,2009,12,7,17
Foggy,rain,4.011111111,0.93,4.6046,233,1.1109,1020.03,2009,12,7,18
Foggy,rain,3.888888889,0.92,3.22,220,0.0,1019.9,2009,12,7,19
Foggy,rain,4.444444444,0.92,3.22,140,0.161,1019.5,2009,12,7,22
Overcast,rain,5.244444444,0.94,10.7226,124,6.8264,1014.27,2009,12,8,0
Foggy,rain,3.888888889,0.92,8.05,150,0.483,1017.8,2009,12,8,4
Foggy,rain,3.888888889,0.92,12.88,140,0.644,1017.2,2009,12,8,5
Foggy,rain,3.888888889,0.92,11.27,150,0.805,1017.4,2009,12,8,7
Overcast,rain,5.033333333,0.94,14.49,140,4.6368,1015.03,2009,12,8,12
Overcast,rain,6.111111111,0.86,12.88,140,8.05,1014.4,2009,12,8,13
Overcast,rain,6.111111111,0.86,11.27,150,8.05,1014.3,2009,12,8,14
Overcast,rain,6.144444444,0.94,12.7673,142,6.7781,1014.38,2009,12,8,15
Overcast,rain,6.111111111,0.93,11.27,130,6.118,1014.3,2009,12,8,16
Overcast,rain,6.111111111,0.93,12.88,150,6.118,1014.0,2009,12,8,17
Overcast,rain,6.111111111,0.94,19.8996,149,10.143,1013.8,2009,12,8,18
Overcast,rain,6.111111111,0.93,16.1,130,11.27,1013.5,2009,12,8,19
Overcast,rain,5.644444444,0.93,16.583,139,9.0482,1013.32,2009,12,8,21
Overcast,rain,5.555555556,0.93,6.44,130,8.05,1013.6,2009,12,8,22
Overcast,rain,5.138888889,0.94,7.1806,105,4.3953,1013.37,2009,12,9,3
Overcast,rain,6.111111111,0.93,11.27,70,3.542,1013.4,2009,12,9,4
Overcast,rain,6.005555556,0.94,10.0142,34,4.025,1014.54,2009,12,9,6
Overcast,rain,6.111111111,0.93,11.27,10,4.025,1015.8,2009,12,9,8
Overcast,rain,7.222222222,0.93,11.27,340,3.542,1017.1,2009,12,9,10
Overcast,rain,7.222222222,0.86,17.71,350,4.991,1017.1,2009,12,9,11
Overcast,rain,7.172222222,0.88,15.3272,331,4.8461,1017.66,2009,12,9,12
Overcast,rain,7.133333333,0.87,11.2056,332,10.7065,1020.46,2009,12,9,18
Overcast,rain,6.666666667,0.86,14.49,350,15.134,1022.8,2009,12,9,22
Overcast,rain,1.822222222,0.84,9.2575,94,13.2664,1018.79,2009,2,1,0
Overcast,snow,-0.522222222,0.89,6.7298,69,13.9587,1016.36,2009,2,1,3
